YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,MALE_TOT_BENES,FEMALE_TOT_BENES,WHITE_TOT_BENES,BLACK_TOT_BENES,API_TOT_BENES,HSPNC_TOT_BENES,NATIND_TOT_BENES,OTHR_TOT_BENES,AGE_LT_25_BENES,AGE_25_TO_44_BENES,AGE_45_TO_64_BENES,AGE_65_TO_69_BENES,AGE_70_TO_74_BENES,AGE_75_TO_79_BENES,AGE_80_TO_84_BENES,AGE_85_TO_89_BENES,AGE_90_TO_94_BENES,AGE_GT_94_BENES,DUAL_TOT_BENES,FULL_DUAL_TOT_BENES,PART_DUAL_TOT_BENES,NODUAL_TOT_BENES,QMB_ONLY_BENES,QMB_PLUS_BENES,SLMB_ONLY_BENES,SLMB_PLUS_BENES,QDWI_QI_BENES,OTHR_FULL_DUAL_MDCD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,A_TOT_BENES,A_ORGNL_MDCR_BENES,A_MA_AND_OTH_BENES,B_TOT_BENES,B_ORGNL_MDCR_BENES,B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2016,Year,State,AL,Alabama,Total,01,"988,038","726,134","261,904","760,723","4,789","755,935","227,315","5,692","221,623","444,072","543,966","738,327","228,666","4,660","6,698",889,"8,798","2,249","42,900","182,166","245,430","196,956","137,060","93,046","55,425","24,139","8,667","208,457","86,427","122,030","779,581","66,680","68,215","35,914","3,953","19,437","14,259","918,552","656,693","261,859","982,184","720,323","261,861","924,406","662,504","261,902","705,778","457,932","247,846","213,805","33,944","11,632","446,397"
2016,Year,State,AK,Alaska,Total,02,"87,877","87,150",727,"75,176",269,"74,908","12,701",382,"12,319","44,785","43,092","64,249","2,302","3,632","2,398","12,852","2,445",220,"3,009","9,472","28,778","20,845","12,147","7,120","3,988","1,724",575,"16,701","15,903",798,"71,176",86,"10,959",341,15,371,"4,928","76,713","75,988",726,"87,529","86,804",726,"77,061","76,334",727,"35,063","34,489",574,"17,453",990,216,"16,404"
2016,Year,State,AZ,Arizona,Total,04,"1,180,406","730,008","450,399","1,025,950","5,113","1,020,836","154,457","4,899","149,558","551,412","628,994","925,942","36,730","18,767","145,863","30,833","22,271","1,609","30,221","122,627","320,342","273,443","187,542","122,382","75,864","34,987","11,389","204,206","154,303","49,903","976,201","6,259","111,123","26,818","3,708","16,826","39,473","1,080,387","630,058","450,329","1,170,180","719,847","450,333","1,090,613","640,218","450,395","854,289","419,560","434,729","210,738","12,130","7,384","624,036"
2016,Year,State,AR,Arkansas,Total,05,"606,135","480,300","125,836","470,468","2,331","468,138","135,667","2,672","132,995","279,111","327,025","510,661","76,106","3,290","8,122","2,483","5,474","1,661","27,641","106,366","146,795","122,433","87,054","57,900","34,636","15,925","5,725","126,491","66,508","59,984","479,644","28,535","52,156","20,817","4,393","10,631","9,959","564,287","438,456","125,831","605,644","479,811","125,833","564,778","438,944","125,834","418,633","307,123","111,511","131,283","16,465","6,895","263,990"
2016,Year,State,CA,California,Total,06,"5,814,233","3,420,912","2,393,321","5,103,611","35,321","5,068,290","710,623","29,031","681,592","2,667,005","3,147,228","3,382,224","370,723","676,177","1,183,860","20,464","180,785","7,738","136,874","566,011","1,578,235","1,283,985","887,981","626,400","423,887","220,445","82,679","1,419,337","1,375,366","43,971","4,394,896","16,948","1,213,525","7,981",345,"19,042","161,496","5,183,810","2,793,498","2,390,313","5,683,405","3,293,031","2,390,374","5,314,639","2,921,379","2,393,260","4,516,215","2,174,670","2,341,546","1,483,088","75,262","24,974","2,932,892"
2016,Year,State,CO,Colorado,Total,08,"815,865","515,304","300,561","712,376","2,461","709,915","103,489","2,502","100,987","379,910","435,956","667,876","26,691","13,984","84,737","2,218","20,359",924,"21,469","81,096","242,500","185,080","118,883","80,003","52,221","25,211","8,479","114,458","74,748","39,710","701,408","22,714","37,894","10,620","6,549","6,376","30,304","736,522","437,650","298,872","804,844","505,959","298,884","747,544","446,994","300,549","583,132","302,327","280,805","123,241","11,437","4,943","443,511"
2016,Year,State,CT,Connecticut,Total,09,"641,884","472,110","169,775","559,575","2,474","557,101","82,310","2,070","80,240","285,842","356,042","520,521","47,139","11,674","41,328",447,"20,775","1,071","16,570","64,668","161,524","139,693","94,587","70,355","53,002","29,201","11,212","170,184","76,017","94,167","471,700","80,967","62,306","8,378","1,230","4,822","12,482","575,630","405,869","169,761","639,357","469,588","169,769","578,157","408,390","169,767","488,940","326,454","162,486","174,507","2,202",486,"311,746"
2016,Year,State,DE,Delaware,Total,10,"186,821","169,185","17,636","159,759",919,"158,840","27,062",859,"26,203","84,748","102,073","144,186","30,732","2,933","4,614",72,"4,284",306,"4,751","22,004","50,485","42,724","28,539","18,670","12,015","5,466","1,860","28,168","12,928","15,240","158,653","7,902","7,094","4,523",28,"2,815","5,805","172,907","155,281","17,626","186,115","168,488","17,627","173,612","155,977","17,635","136,964","121,923","15,041","28,827","2,753","1,453","103,931"
2016,Year,State,DC,"District of Columbia",Total,11,"89,546","76,691","12,855","74,464",957,"73,507","15,082",998,"14,084","38,460","51,086","24,714","57,446","1,418","3,435",34,"2,499",210,"3,242","11,630","22,575","18,333","12,775","8,794","6,157","3,461","2,369","30,987","21,757","9,229","58,560","9,156","13,368",46,*,27,*,"72,788","59,983","12,805","87,723","74,919","12,805","74,610","61,756","12,855","52,587","40,080","12,506","32,334",911,142,"19,200"
2016,Year,State,FL,Florida,Total,12,"4,163,668","2,466,747","1,696,922","3,616,036","17,289","3,598,747","547,632","15,525","532,107","1,913,489","2,250,179","3,015,342","418,784","57,066","587,239","2,965","82,274","5,548","96,206","445,879","1,054,199","935,688","664,976","459,636","304,486","146,341","50,710","781,566","381,820","399,746","3,382,102","225,693","301,617","109,970","15,163","64,084","65,041","3,909,472","2,213,109","1,696,363","4,158,026","2,461,631","1,696,396","3,915,114","2,218,225","1,696,889","3,106,507","1,477,526","1,628,982","817,349","63,198","29,134","2,196,827"
2016,Year,State,GA,Georgia,Total,13,"1,573,261","1,049,071","524,190","1,290,001","9,734","1,280,267","283,260","12,112","271,148","702,205","871,056","1,074,689","414,434","28,811","30,085",797,"24,445","2,756","52,310","228,194","436,209","344,404","225,290","145,080","86,019","39,130","13,868","309,561","139,372","170,189","1,263,700","93,276","16,922","45,423","2,666","31,491","119,785","1,446,976","923,594","523,381","1,556,442","1,033,054","523,388","1,463,794","939,611","524,183","1,129,553","622,765","506,788","319,686","51,219","15,933","742,715"
2016,Year,State,HI,Hawaii,Total,15,"251,976","137,627","114,349","228,558","1,884","226,674","23,418","1,742","21,676","116,846","135,130","72,970","2,445","128,477","17,273",245,"30,566",227,"4,750","18,442","69,914","57,540","37,005","26,881","20,995","11,803","4,420","39,146","33,851","5,295","212,830",551,"29,533","3,274",471,"1,470","3,847","219,952","105,650","114,302","251,272","136,967","114,305","220,656","106,310","114,346","177,073","66,622","110,451","41,259","4,229","1,159","130,427"
2016,Year,State,ID,Idaho,Total,16,"293,978","200,016","93,962","250,754",820,"249,934","43,224",899,"42,325","141,268","152,710","272,091",827,"2,224","10,977","2,395","5,464",658,"9,791","32,776","81,224","66,108","44,838","29,095","18,000","8,589","2,901","44,266","26,463","17,803","249,712","9,037","18,816","5,585","2,277","3,181","5,370","273,542","179,587","93,955","293,816","199,861","93,956","273,704","179,742","93,962","198,739","114,498","84,241","45,246","3,914","2,007","147,573"
2016,Year,State,IL,Illinois,Total,17,"2,108,605","1,645,537","463,068","1,816,365","11,788","1,804,577","292,239","9,767","282,473","943,905","1,164,700","1,586,004","277,923","58,812","140,075",872,"44,919","3,841","60,328","228,071","555,209","448,095","320,072","226,638","156,102","79,949","30,300","355,902","309,711","46,191","1,752,702","11,315","172,577","18,456","23,046","16,421","114,089","1,908,334","1,445,299","463,035","2,085,230","1,622,190","463,040","1,931,708","1,468,646","463,062","1,494,995","1,084,479","410,516","385,957","36,747","14,199","1,058,092"
2016,Year,State,IN,Indiana,Total,18,"1,178,094","887,240","290,854","974,255","5,408","968,847","203,839","5,056","198,784","531,427","646,667","1,041,364","87,081","7,578","21,118",535,"20,418","2,412","40,673","160,754","306,716","243,693","172,870","118,341","79,853","39,246","13,534","195,661","117,374","78,287","982,433","67,032","84,252","7,667","4,629","3,588","28,492","1,096,090","805,306","290,784","1,176,570","885,783","290,787","1,097,614","806,763","290,851","874,557","625,759","248,798","202,569","22,973","7,151","641,864"
2016,Year,State,IA,Iowa,Total,19,"584,889","482,836","102,053","508,001","1,794","506,207","76,889","1,483","75,406","266,355","318,535","552,463","10,586","4,061","7,311",766,"9,703","1,257","16,938","58,695","152,282","118,855","89,205","66,893","47,070","24,564","9,133","83,659","64,739","18,920","501,231","9,330","36,216","5,793","8,837","3,797","19,686","545,716","443,669","102,047","584,642","482,594","102,049","545,963","443,911","102,052","446,105","371,672","74,433","86,638","6,485","3,334","349,649"
2016,Year,State,KS,Kansas,Total,20,"498,461","426,265","72,196","425,948","1,774","424,174","72,514","1,830","70,684","227,321","271,140","441,334","24,326","5,562","16,278","2,780","8,181","1,045","15,635","55,835","131,337","102,867","73,079","54,304","38,048","19,078","7,235","63,877","39,061","24,816","434,585","12,950","23,314","7,672","3,410","4,193","12,337","458,951","386,769","72,182","497,537","425,355","72,183","459,875","387,680","72,196","349,932","286,904","63,028","66,396","9,389","3,962","270,185"
2016,Year,State,KY,Kentucky,Total,21,"879,546","639,567","239,979","677,272","3,425","673,846","202,274","3,243","199,031","408,549","470,997","806,061","53,658","3,902","5,212",318,"10,394","2,170","37,697","162,408","222,811","173,491","121,600","79,733","49,568","22,472","7,597","171,650","94,292","77,358","707,896","45,104","67,019","21,552","3,443","10,701","23,830","814,121","576,279","237,842","869,233","631,386","237,847","824,434","584,460","239,974","654,190","464,260","189,930","187,870","30,401","10,830","425,089"
2016,Year,State,LA,Louisiana,Total,22,"809,710","554,584","255,126","645,639","4,782","640,857","164,071","5,743","158,328","371,457","438,253","544,315","227,120","7,048","19,593",826,"10,809","2,080","34,078","127,914","210,203","164,875","114,212","76,642","48,669","21,840","9,197","208,446","105,875","102,571","601,264","53,640","85,225","30,056","4,687","18,875","15,963","751,999","496,888","255,111","808,416","553,297","255,119","753,293","498,175","255,118","594,085","345,234","248,851","209,297","16,777","7,657","360,354"
2016,Year,State,ME,Maine,Total,23,"314,297","235,678","78,619","255,244",721,"254,523","59,053",614,"58,439","147,486","166,811","301,297","1,319","1,502","1,664",879,"7,636",851,"13,463","44,739","82,059","64,832","43,501","30,902","20,629","9,945","3,377","86,970","51,754","35,216","227,327","23,381","43,947","7,415",687,"4,421","7,120","290,188","211,578","78,610","312,917","234,307","78,611","291,568","212,950","78,618","223,436","151,360","72,076","90,191","1,490",497,"131,258"
2016,Year,State,MD,Maryland,Total,24,"957,986","864,184","93,802","828,252","5,685","822,568","129,734","5,241","124,493","424,037","533,949","621,291","249,887","35,883","24,323",512,"26,091","1,583","26,931","101,220","260,525","212,254","143,784","98,604","66,079","34,254","12,753","140,259","84,683","55,575","817,727","31,620","75,179","15,014",88,"8,941","9,417","834,831","741,111","93,721","955,939","862,216","93,723","836,879","743,079","93,800","576,453","495,384","81,069","148,053","20,558","6,903","400,940"
2016,Year,State,MA,Massachusetts,Total,25,"1,245,904","981,733","264,172","1,038,987","4,233","1,034,755","206,917","2,871","204,046","556,826","689,079","1,037,391","58,181","33,601","74,366",738,"41,628","3,218","48,187","155,513","314,298","257,830","173,483","129,464","94,024","50,623","19,266","300,983","279,409","21,574","944,922","1,562","217,613","12,691","6,226","7,321","55,570","1,118,786","854,654","264,132","1,244,120","979,961","264,158","1,120,571","856,425","264,145","909,171","659,764","249,407","312,022","8,639","6,824","581,686"
2016,Year,State,MI,Michigan,Total,26,"1,938,294","1,270,622","667,672","1,589,314","8,844","1,580,471","348,979","8,011","340,969","885,657","1,052,637","1,597,196","235,479","22,739","35,184","6,241","41,456","4,489","70,252","274,238","501,981","398,019","275,180","191,953","133,525","66,031","22,626","299,583","253,557","46,027","1,638,711","7,560","194,013","23,548","9,854","14,918","49,691","1,822,413","1,154,853","667,560","1,935,764","1,268,183","667,582","1,824,943","1,157,292","667,650","1,509,814","1,096,362","413,453","323,811","35,674","14,134","1,136,196"
2016,Year,State,MN,Minnesota,Total,27,"940,530","418,484","522,046","815,206","2,820","812,387","125,323","2,560","122,763","432,992","507,538","859,889","26,002","16,141","10,522","7,071","20,906","1,731","30,130","93,463","251,200","198,934","142,284","102,056","70,744","36,401","13,587","136,531","119,162","17,369","803,999","2,404","74,485","9,744","11,036","5,221","33,642","871,631","349,624","522,007","939,499","417,477","522,022","872,661","350,630","522,032","708,219","411,558","296,661","145,416","9,525","5,207","548,070"
2016,Year,State,MS,Mississippi,Total,28,"569,144","479,776","89,367","439,671","3,488","436,183","129,473","4,649","124,824","256,659","312,485","382,377","175,657","2,451","3,678",968,"4,012","1,300","23,836","104,337","143,757","111,834","79,418","52,544","32,110","14,354","5,653","159,963","77,200","82,763","409,181","48,775","51,813","21,226",81,"12,761","25,307","536,430","447,072","89,359","568,779","479,419","89,359","536,795","447,429","89,367","405,763","321,892","83,871","162,258","13,918","5,343","224,244"
2016,Year,State,MO,Missouri,Total,29,"1,160,078","812,960","347,118","946,131","4,856","941,276","213,947","4,836","209,111","528,088","631,990","1,013,522","107,537","8,370","13,162","2,004","15,485","2,763","42,107","169,077","291,730","237,982","169,943","118,601","77,004","37,558","13,315","173,646","134,237","39,409","986,433","14,678","87,330","16,338","11,418","8,392","35,489","1,072,834","725,728","347,106","1,158,397","811,286","347,111","1,074,516","727,402","347,114","861,635","539,017","322,618","190,543","27,722","10,433","632,937"
2016,Year,State,MT,Montana,Total,30,"208,304","167,086","41,218","180,249",486,"179,763","28,056",476,"27,580","101,743","106,561","192,730",459,784,"2,377","7,767","4,186",313,"5,675","22,068","59,450","46,046","31,508","20,782","13,597","6,476","2,389","26,472","16,685","9,786","181,832","4,870","10,573","3,198","1,474","1,719","4,638","192,390","151,184","41,206","207,645","166,439","41,206","193,049","151,831","41,218","134,552","94,740","39,812","27,588","4,051","1,804","101,109"
2016,Year,State,NE,Nebraska,Total,31,"321,939","281,910","40,029","279,669","1,013","278,656","42,270","1,018","41,252","146,289","175,650","292,565","10,752","2,417","8,414","1,612","6,179",613,"9,612","32,045","85,936","66,465","47,740","36,442","25,679","12,716","4,691","39,673","35,482","4,191","282,266",319,"25,651","2,288",187,"1,585","9,644","295,483","255,461","40,022","321,599","281,574","40,025","295,822","255,796","40,026","228,187","194,810","33,377","41,966","5,086","2,035","179,100"
2016,Year,State,NV,Nevada,Total,32,"472,082","311,897","160,186","408,328","2,231","406,097","63,754","2,213","61,541","227,775","244,308","343,483","36,633","27,236","48,756","3,201","12,774",610,"11,922","51,222","134,778","114,201","74,685","45,107","25,385","10,912","3,261","57,548","27,560","29,987","414,535","16,764","21,945","8,372","1,229","4,852","4,387","422,213","262,063","160,150","470,119","309,965","160,154","424,177","263,995","160,182","318,049","161,496","156,554","64,425","12,134","3,786","237,705"
2016,Year,State,NH,"New Hampshire",Total,33,"272,373","249,622","22,752","225,358",585,"224,774","47,015",473,"46,542","126,414","145,959","257,817","1,625","1,931","3,245",138,"7,616",815,"11,831","34,369","73,520","58,180","37,398","26,443","17,715","9,013","3,088","33,029","20,773","12,256","239,345","6,266","9,360","3,913","1,608","2,077","9,805","243,442","220,693","22,749","272,213","249,463","22,750","243,602","220,852","22,751","175,860","157,561","18,299","37,418","4,394","1,957","132,092"
2016,Year,State,NJ,"New Jersey",Total,34,"1,523,283","1,269,418","253,865","1,325,828","8,808","1,317,020","197,455","6,587","190,868","670,876","852,407","1,090,752","173,517","69,554","146,650",571,"42,239","2,379","36,803","158,273","392,843","329,830","229,499","167,559","120,855","62,190","23,053","213,634","188,047","25,587","1,309,649",610,"164,631","18,172",113,"6,805","23,304","1,358,858","1,105,077","253,781","1,508,085","1,254,285","253,799","1,374,056","1,120,209","253,847","1,103,577","895,672","207,905","220,373","42,310","11,730","829,165"
2016,Year,State,NM,"New Mexico",Total,35,"384,388","260,677","123,711","320,278","1,658","318,621","64,109","1,940","62,169","181,590","202,798","222,907","6,376","3,226","123,013","22,238","6,628",641,"13,716","49,753","105,122","82,959","56,699","38,024","23,337","10,462","3,676","92,105","57,983","34,122","292,283","22,934","21,085","6,565","3,455","4,622","33,444","346,961","223,280","123,681","379,506","255,819","123,687","351,843","228,138","123,705","270,904","151,835","119,069","94,359","5,264","2,040","169,241"
2016,Year,State,NY,"New York",Total,36,"3,410,002","2,139,014","1,270,989","2,895,829","17,464","2,878,366","514,173","13,121","501,052","1,510,294","1,899,709","2,330,690","426,062","162,374","363,318","5,593","121,964","6,020","100,021","408,133","864,253","708,494","504,390","366,971","259,822","135,696","56,203","847,087","705,570","141,517","2,562,916","53,765","424,325","47,022","16,274","40,730","264,971","3,061,727","1,790,864","1,270,863","3,384,330","2,113,419","1,270,911","3,087,399","1,816,459","1,270,940","2,616,468","1,429,366","1,187,102","889,987","50,497","17,886","1,658,098"
